gene_id	archetype	log2_base	t_half_h	kd	ks	A_time	A_trt	delta_log_ks	delta_log_kd	shape	has_protein	true_lfc_rna_t0	true_lfc_rna_t6	true_lfc_rna_t24	true_lfc_rna_t48	true_lfc_prot_t0	true_lfc_prot_t6	true_lfc_prot_t24	true_lfc_prot_t48
ENSG00002093	concordant	6.51166620342918	8.22014165728659	0.0843230213612582	0.0843230213612582	0	2.75542895614984	0	0	impulse	TRUE	0	2.63481532375536	1.6336408148778	0.531430972737466	0	1.12741667007081	2.03279434485594	1.07052151879735
ENSG00002094	anticorrelated	8.82330801432618	7.46223392147803	0.0928873562332196	0.0928873562332196	0	2.42818716510177	0	2.05959619128561	impulse	FALSE	0	2.30108661426077	1.9045670453836	1.144604859332	0	-0.853578404320949	-1.00972922493113	-1.79191380894366
ENSG00002095	unchanged	1.65095043107135	4.75594206947597	0.145743402765274	0.145743402765274	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002096	unchanged	7.41602360425655	15.4082756595408	0.0449853829121203	0.0449853829121203	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002097	unchanged	6.27351344303223	24.7438190254057	0.0280129425392361	0.0280129425392361	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002098	unchanged	4.22942234303266	22.3333865766311	0.0310363669290187	0.0310363669290187	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002099	unchanged	9.11591163384854	6.07002211933907	0.114191870627881	0.114191870627881	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002100	unchanged	5.83770746644492	15.6889163951817	0.0441806918400574	0.0441806918400574	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002101	unchanged	11.6038058954861	19.2376233943268	0.0360308114132412	0.0360308114132412	-0.378414087169619	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002102	unchanged	9.41655454552577	5.90787376263017	0.117325997204679	0.117325997204679	-0.363680504202573	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002103	unchanged	8.71998571211913	4.34978155138263	0.15935218179856	0.15935218179856	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002104	unchanged	9.45995805397593	13.876564413491	0.0499509215613957	0.0499509215613957	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002105	unchanged	5.06531264248168	18.1232791704883	0.0382462342515066	0.0382462342515066	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002106	lag_only	6.37836940894273	64.7960988162131	0.0106973597673832	0.0106973597673832	0	2.02553523155235	0	0	mono	FALSE	0	1.56353111820641	2.02005291682065	2.02552039311639	0	0.0916748874771803	0.629947161432901	1.08301161481295
ENSG00002107	unchanged	5.33338834559245	1.5	0.462098120373297	0.462098120373297	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002108	buffered	6.72921717454963	8.98733211951248	0.0771249099668907	0.0771249099668907	0	2.22426477532805	0	0.794779791484603	mono	FALSE	0	1.63524853703456	2.21332648066114	2.22421098393975	0	0.0237751975951139	0.988646825038714	1.07577538078151
ENSG00002109	unchanged	2.34358385120686	8.99698418280312	0.0770421695177402	0.0770421695177402	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002110	unchanged	5.59695758869742	12.0388662341134	0.057575785549958	0.057575785549958	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002111	unchanged	4.97525070154583	42.5917473264166	0.0162742132941336	0.0162742132941336	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002112	anticorrelated	6.52621908773421	20.1114391185817	0.0344653197850731	0.0344653197850731	0	2.86323307121841	0	2.74202476438049	mono	TRUE	0	2.0125467545017	2.84092265440671	2.86305922763463	0	-2.06805482292751	-1.12832975917277	-1.09295208209521
ENSG00002113	unchanged	9.43962826762991	14.1244128134791	0.0490744068240815	0.0490744068240815	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002114	unchanged	8.1359726216531	17.2997467735651	0.0400668974888759	0.0400668974888759	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002115	anticorrelated	6.90978065511704	11.6154544986692	0.0596745638011288	0.0596745638011288	0	2.28025376064905	0	2.29431237471297	mono	FALSE	0	1.83471790966284	2.27693037237755	2.28024891692955	0	-1.63022846586783	-1.03587203325984	-1.02974829464382
ENSG00002116	unchanged	6.19039910483929	26.8970827784222	0.0257703478949774	0.0257703478949774	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002117	unchanged	6.51340474544252	21.3890818590402	0.0324065887974047	0.0324065887974047	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002118	unchanged	5.31540605011871	13.0561417511173	0.0530897407345188	0.0530897407345188	0.871899027789108	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002119	unchanged	8.45936876161244	13.7182879633132	0.0505272365191363	0.0505272365191363	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002120	concordant	6.59575718933378	1.9395520831764	0.35737487359699	0.35737487359699	0	3.15056855973072	0	0	impulse	TRUE	0	3.10833380648731	2.32852882106662	1.38532385823285	0	2.59717340321368	2.48287615168416	1.47795070978269
ENSG00002121	unchanged	8.88286571592236	20.6472816023634	0.0335708687423822	0.0335708687423822	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002122	unchanged	3.71940476755204	4.15133868445366	0.166969556869863	0.166969556869863	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002123	unchanged	8.06428529152986	13.8917462021412	0.0498963319998681	0.0498963319998681	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002124	unchanged	1.80233363968217	3.72528172967944	0.186065707470557	0.186065707470557	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002125	unchanged	5.70363377863681	27.1112859559008	0.0255667393161437	0.0255667393161437	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002126	mrna_only	7.55953333096466	16.3619900895226	0.0423632563500818	0.0423632563500818	0	1.59842227472852	-0.765088063701749	0	mono	FALSE	0	1.22318002834994	1.59356746358946	1.59840752944402	0	-0.0594368632628576	0.221596168752576	0.401314074720953
ENSG00002127	unchanged	5.56343390490392	9.08365584786568	0.0763070719728785	0.0763070719728785	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002128	unchanged	7.95572014405472	3.87814503626984	0.178731629188021	0.178731629188021	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002129	unchanged	6.58127403193225	9.09309933334818	0.0762278245457944	0.0762278245457944	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002130	unchanged	6.30263515351412	9.80487940420933	0.070694105657472	0.070694105657472	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002131	unchanged	4.31512804339065	11.7057306005261	0.0592143458801958	0.0592143458801958	-0.208945159627167	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002132	concordant	9.8268438439668	25.6045241370596	0.027071277593349	0.027071277593349	0	-2.37428528029676	0	0	impulse	FALSE	0	-2.17198783580644	-2.00002311409809	-1.31578789804447	0	-0.134570469586049	-0.638974979665344	-1.01592394013034
ENSG00002133	unchanged	4.07378419164803	3.56320771708304	0.194528985003259	0.194528985003259	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002134	concordant	8.4751483842111	49.6236719610329	0.0139680751779965	0.0139680751779965	0	1.62454636391506	0	0	impulse	TRUE	0	1.24045578910695	1.47032054807572	0.845127966094016	0	0.0809037902841044	0.557061980753572	0.74760832535972
ENSG00002135	unchanged	6.44185029820145	7.71303275504524	0.0898670085520569	0.0898670085520569	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002136	unchanged	9.88289410075869	8.63692208850875	0.0802539577706928	0.0802539577706928	-1.05580452861597	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002137	unchanged	10.2938429561449	13.2661427764981	0.0522493382015985	0.0522493382015985	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002138	lag_only	6.49222118962469	80.432781560987	0.00861771987873348	0.00861771987873348	0.788758805813164	3.01985314006982	0	0	mono	TRUE	0	2.59261949222446	3.01864336584312	3.01985265542583	0	0.253578468925374	1.39660428034252	2.02442977000066
ENSG00002139	concordant	6.36870734829079	8.6347036685603	0.0802745765420711	0.0802745765420711	0	-2.12806519603995	0	0	mono	TRUE	0	-1.3947659805426	-2.09806182211782	-2.12764218153439	0	-0.260828166008865	-1.34906666454103	-1.98201085659926
ENSG00002140	unchanged	4.34841405118187	11.8089174221739	0.0586969284126251	0.0586969284126251	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002141	unchanged	4.37799243454934	4.63454790466281	0.149560905360924	0.149560905360924	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002142	unchanged	5.1879828850769	4.68245993529871	0.148030563024076	0.148030563024076	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002143	lag_only	6.15411585698038	117.670396823213	0.00589058250225267	0.00589058250225267	0	-2.59648118341378	0	0	impulse	FALSE	0	-2.4596894413736	-2.12219642128415	-1.39059756612001	0	-0.0324894196429481	-0.154722078432134	-0.285867017657005
ENSG00002144	buffered	11.1715472779521	16.3224621357465	0.0424658470514655	0.0424658470514655	0	2.23935337557426	0	0.861652752081464	impulse	FALSE	0	1.96120678476259	1.65698672380116	0.661104469278034	0	0.0719121117788309	0.642906720917332	-0.190170444379344
ENSG00002145	unchanged	5.16629440786686	2.967719768377	0.233562207572926	0.233562207572926	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002146	protein_only	5.37385316908418	8.87618050265666	0.0780907035804967	0.0780907035804967	0	0	0	1.26632595726505	impulse	FALSE	0	0	0	0	0	-1.25808956621408	-1.82216975237268	-1.82691601385184
ENSG00002147	unchanged	4.35257627127988	23.2239699458374	0.029846196932587	0.029846196932587	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002148	unchanged	9.95865253945325	10.9577225816831	0.0632565001890636	0.0632565001890636	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002149	unchanged	4.28572909906509	66.3114152361616	0.0104529088708388	0.0104529088708388	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002150	anticorrelated	5.64911777102704	28.4502452929113	0.0243634869725587	0.0243634869725587	0	2.58488314847174	0	2.4767484879431	mono	FALSE	0	1.83733148755114	2.56680133032357	2.5847566622328	0	-1.47735780116554	-1.03829406134057	-0.98873712130664
ENSG00002151	concordant	6.81113150233414	4.71755784928707	0.146929238115161	0.146929238115161	0	-2.53509291378445	0	0	impulse	TRUE	0	-1.78443079823776	-2.49683987057702	-2.02149124293145	0	-0.531865903351022	-2.20766746172907	-2.14470763213196
ENSG00002152	unchanged	8.10571808585299	10.7036950232503	0.0647577475866334	0.0647577475866334	0.0625283495078071	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002153	unchanged	6.14487293437771	72.9496692147119	0.00950171793815559	0.00950171793815559	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002154	unchanged	5.39710003610386	5.91797641802587	0.117125708451398	0.117125708451398	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002155	unchanged	8.22238427740989	6.33236725953451	0.109460988624166	0.109460988624166	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002156	unchanged	9.51636130301265	13.6541332620186	0.0507646415381091	0.0507646415381091	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002157	concordant	7.56850801593987	6.04918548103358	0.114585208658788	0.114585208658788	-0.953594998268702	-2.50462624118657	0	0	mono	TRUE	0	-0.911391848580757	-2.09452610643561	-2.4374776512065	0	-0.209680603997553	-1.32884043820125	-2.25878013153239
ENSG00002158	unchanged	2.48853608471956	9.71298015643042	0.0713629771086324	0.0713629771086324	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002159	protein_only	3.73003566428321	5.00391351225501	0.138521015373741	0.138521015373741	0	0	0	0.756105324027495	mono	TRUE	0	0	0	0	0	-0.836938798874004	-1.08945927470871	-1.09082824872234
ENSG00002160	anticorrelated	4.44877674250838	37.9817661393433	0.0182494720760747	0.0182494720760747	0	2.85636739200521	0	2.8280656389026	impulse	FALSE	0	2.06175723704777	2.68441041331316	1.66108099915617	0	-1.71604606357531	-1.31875660896638	-2.28351289709127
ENSG00002161	protein_only	3.76250915427612	8.75413295059774	0.0791794212484078	0.0791794212484078	0	0	0	-0.587472983403666	impulse	TRUE	0	0	0	0	0	0.24549432792152	0.605373061770847	0.767839668165993
ENSG00002162	unchanged	8.95360850489151	4.2802011177047	0.161942666126785	0.161942666126785	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002163	mrna_only	9.07432986207125	14.0399864813082	0.0493695048412441	0.0493695048412441	0	2.50884745722431	-1.16899776880709	0	mono	TRUE	0	1.74955853935819	2.48779971693238	2.50867087918242	0	-0.116728467103108	0.39566265188614	0.702492947562282
ENSG00002164	unchanged	4.92668554888412	63.9690849136223	0.0108356588420157	0.0108356588420157	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002165	unchanged	8.62773453454507	4.7760567042994	0.145129596123927	0.145129596123927	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002166	unchanged	9.98767433571603	20.7669694495189	0.0333773872131354	0.0333773872131354	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002167	unchanged	9.88025711721499	16.7890204785278	0.0412857427535122	0.0412857427535122	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002168	protein_only	8.92533078837813	15.0126747009253	0.0461707986330527	0.0461707986330527	0	0	0	-1.42244613448744	impulse	TRUE	0	0	0	0	0	0.267068383779783	0.797378947264395	1.20342394560704
ENSG00002169	unchanged	6.54047404377393	10.9892368595698	0.0630750969714816	0.0630750969714816	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002170	unchanged	8.41442472966383	7.18696329615021	0.0964450703305022	0.0964450703305022	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002171	concordant	9.73828268322047	30.3137128919056	0.0228657961837802	0.0228657961837802	0	2.39601914973475	0	0	impulse	TRUE	0	2.1671950040951	1.42614419522238	0.30021824496955	0	0.301745388898266	1.15128483503468	0.987467528968027
ENSG00002172	unchanged	6.10861305806947	40.0175079554929	0.017321098088638	0.017321098088638	-1.21913952839663	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002173	anticorrelated	5.91663570832109	1.5	0.462098120373297	0.462098120373297	0	1.81383297748773	0	1.98679661931053	mono	TRUE	0	0.721356686239824	1.57513089810532	1.78241956544336	0	-2.17280997952279	-1.29734422645165	-1.08473097959072
ENSG00002174	concordant	7.0499307314379	15.702395029199	0.0441427679835478	0.0441427679835478	0	1.41483972169075	0	0	impulse	FALSE	0	1.20378400338296	1.12459578988202	0.517363535082805	0	0.229204221134619	0.913800065196662	0.806994131168765
ENSG00002175	unchanged	3.80167892098075	18.2871040982876	0.0379036055591138	0.0379036055591138	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002176	concordant	9.93287998920871	14.077559777346	0.0492377366193379	0.0492377366193379	-1.51893182986569	-2.3882084223404	0	0	mono	TRUE	0	-1.85004953613133	-2.38205062507305	-2.38819254497106	0	-0.126417775859734	-0.607941596424839	-1.36194337841976
ENSG00002177	unchanged	10.0176431206677	3.09720179654674	0.223797875015047	0.223797875015047	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002178	protein_only	5.74820229486484	8.3059113908026	0.0834522724775861	0.0834522724775861	0	0	0	1.34398614142799	impulse	FALSE	0	0	0	0	0	-1.43757340153467	-1.93707348023002	-1.93896126777435
ENSG00002179	unchanged	9.98365510784726	16.13506376593	0.0429590605042146	0.0429590605042146	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002180	unchanged	10.0145045604972	27.5657281864136	0.0251452519546202	0.0251452519546202	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002181	unchanged	5.26211635213642	51.0978324411799	0.0135650994855378	0.0135650994855378	-0.839551710370667	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002182	unchanged	5.60117447923603	10.9904325397118	0.0630682348538506	0.0630682348538506	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002183	unchanged	11.4219138839626	15.9571836135954	0.0434379397608354	0.0434379397608354	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002184	concordant	6.51754256476962	4.42952045831758	0.156483571321672	0.156483571321672	0	1.60141451782667	0	0	mono	FALSE	0	0.668380167878961	1.41687930634408	1.58015003951836	0	0.274425937560867	1.24233762358821	1.55407439223499
ENSG00002185	unchanged	8.96169101677597	14.6881797215829	0.0471908155876817	0.0471908155876817	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002186	protein_only	11.4932717431094	8.1845305739764	0.0846899127927852	0.0846899127927852	0	0	0	1.48350516065339	impulse	TRUE	0	0	0	0	0	-1.69364450805098	-2.13961424523513	-2.14024545732463
ENSG00002187	unchanged	6.86167098130113	8.60189397422888	0.0805807631013125	0.0805807631013125	-0.262831694698048	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002188	unchanged	6.98093418700505	8.22695740485918	0.0842531626759784	0.0842531626759784	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002189	concordant	5.4625397799223	9.29933586477846	0.0745372777840257	0.0745372777840257	0	2.11702010722323	0	0	impulse	FALSE	0	2.11702010722323	0.672984714473624	0.0944477038432692	0	0.85782587073857	1.18561812460508	0.439460507732023
ENSG00002190	unchanged	6.50194185684492	47.324670648104	0.0146466350651236	0.0146466350651236	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002191	mrna_only	4.29234583961379	16.6070108486241	0.0417382265163857	0.0417382265163857	0	-1.11730920493216	0.556118535666178	0	mono	TRUE	0	-0.974914235254641	-1.11701445177903	-1.11730912717444	0	0.0384055156904444	-0.129109253846394	-0.243904442030029
ENSG00002192	unchanged	13.7511146832015	9.13717102066805	0.0758601517900961	0.0758601517900961	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002193	protein_only	5.20336085889402	3.93207020780705	0.176280469047504	0.176280469047504	0	0	0	0.729155868223581	mono	TRUE	0	0	0	0	0	-0.888743643569449	-1.05170946720609	-1.05194951789021
ENSG00002194	protein_only	7.58808324727395	18.4507864540074	0.0375673515211813	0.0375673515211813	0	0	0	-1.20584403490224	impulse	FALSE	0	0	0	0	0	0.205014787188895	0.635573100723615	0.982682155402413
ENSG00002195	unchanged	3.33121938984751	7.26510912901949	0.0954076763680345	0.0954076763680345	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002196	unchanged	5.4451501464494	11.9337885559543	0.0580827435738419	0.0580827435738419	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002197	anticorrelated	6.86902156529791	4.10043911949306	0.16904218313224	0.16904218313224	0	2.24467293211719	0	2.34462566941918	mono	TRUE	0	1.49669985541422	2.21699812171986	2.24433172644773	0	-1.96942833631687	-1.16879093456158	-1.1382877226557
ENSG00002198	unchanged	7.21231702601886	16.0195091187325	0.0432689401043763	0.0432689401043763	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002199	protein_only	7.23392832749362	19.7828908157931	0.0350377094537968	0.0350377094537968	0	0	0	-1.41479826652515	mono	TRUE	0	0	0	0	0	0.208080659022496	0.656052476283706	1.03219276034987
ENSG00002200	unchanged	8.02255397111262	10.8318221958954	0.063991742850303	0.063991742850303	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002201	unchanged	4.35464474599793	13.7764417887145	0.0503139483467903	0.0503139483467903	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002202	anticorrelated	9.22206535453571	13.8390142930451	0.0500864560063566	0.0500864560063566	0	1.74548273573893	0	1.89329834119574	mono	FALSE	0	1.11511117721245	1.71579071414294	1.74497765131248	0	-1.43898681830627	-1.04363143008604	-0.986999171763293
ENSG00002203	concordant	5.08901809520195	15.0377605284871	0.0460937770120005	0.0460937770120005	0	2.18874376937943	0	0	impulse	FALSE	0	2.18001387677818	1.0763668974189	0.322477021461845	0	0.6295950636808	1.27604318596641	0.846376645881297
ENSG00002204	unchanged	5.04707782811905	19.607867157762	0.035350462902619	0.035350462902619	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002205	unchanged	8.81333045938901	15.8261960550047	0.0437974594874774	0.0437974594874774	0.34035404205815	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002206	buffered	10.0082446830907	9.06580519376283	0.0764573213018985	0.0764573213018985	0	1.54006941687008	0	0.536915876799247	mono	TRUE	0	1.00362849284856	1.51739862354158	1.53973568849101	0	-0.0525636655766116	0.622217515302185	0.757653670937634
ENSG00002207	buffered	7.16959686693795	16.4003554770244	0.042264155891681	0.042264155891681	0	2.2092629980414	0	0.960017856927379	mono	TRUE	0	1.19344896610307	2.11051812081146	2.20484951228266	0	-0.263879849580988	0.476411605958194	0.787258939704462
ENSG00002208	unchanged	2.35524391956598	20.7279418082838	0.0334402318846213	0.0334402318846213	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002209	mrna_only	9.26548647910858	21.4087651911771	0.0323767940079796	0.0323767940079796	0	-2.47765757274053	1.04071107844111	0	mono	TRUE	0	-1.22365128533746	-2.31507462109975	-2.4669889410236	0	0.189676334637802	-0.0618244850644482	-0.465249551978544
ENSG00002210	unchanged	6.51003087000133	10.6821513466141	0.0648883504894033	0.0648883504894033	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002211	unchanged	3.26097906007847	2.5351934670947	0.27340997425111	0.27340997425111	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002212	buffered	8.17908759213289	16.3087700117644	0.0425014995036375	0.0425014995036375	0	2.24710552135214	0	1.03856219825805	impulse	FALSE	0	1.77373735332333	2.04508070490546	1.30252410698429	0	-0.127515384736598	0.581665069494081	0.0518423508502963
ENSG00002213	unchanged	6.15198792980727	22.2404460057279	0.0311660647624345	0.0311660647624345	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002214	unchanged	7.28105405835745	35.3363102236557	0.0196157203786354	0.0196157203786354	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002215	unchanged	6.31445716061408	10.7372247442367	0.0645555250142266	0.0645555250142266	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002216	unchanged	9.23435981831658	5.48723453178066	0.126319947971134	0.126319947971134	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002217	unchanged	2.40422166876371	8.57884015565452	0.0807973068600742	0.0807973068600742	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002218	unchanged	9.34814968657274	22.1393054048443	0.0313084429653461	0.0313084429653461	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002219	unchanged	8.8836572393845	14.3120137495249	0.0484311427232214	0.0484311427232214	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002220	unchanged	8.35228623504082	14.5279617334565	0.0477112476806499	0.0477112476806499	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002221	unchanged	3.64419479480107	14.8233779283026	0.0467604066976194	0.0467604066976194	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002222	anticorrelated	2.96804001230804	6.12239464869671	0.113215044166991	0.113215044166991	0	1.56304051102684	0	1.91102612110469	mono	TRUE	0	0.944794860245072	1.52478151434193	1.56210403444993	0	-1.90755354508982	-1.24188179684352	-1.1951610124453
ENSG00002223	unchanged	11.5014679804887	2.62016577747977	0.264543253910696	0.264543253910696	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002224	unchanged	8.3033367985122	6.37373041130359	0.108750627314057	0.108750627314057	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002225	concordant	4.24759006418624	47.561846628428	0.0145735968995293	0.0145735968995293	0	2.63355801944888	0	0	mono	TRUE	0	1.11918150494168	2.34561484300204	2.60207541217386	0	0.0676895063530325	0.767940765019821	1.53625103381483
ENSG00002226	mrna_only	3.60902010330997	6.17644229234956	0.112224343360013	0.112224343360013	0	3.02621710131134	-1.19093062032952	0	impulse	FALSE	0	2.97428270787128	2.36399370179772	1.53432239029985	0	0.390104259985243	0.870052753007295	0.124323526122103
ENSG00002227	protein_only	8.12233072863648	2.44844428795357	0.283096978751059	0.283096978751059	0	0	0	-1.44625488486501	impulse	FALSE	0	0	0	0	0	1.04989647448463	1.84454863038962	2.04080273216611
ENSG00002228	buffered	5.36191138283358	32.7870170558236	0.0211409040163606	0.0211409040163606	0	1.80326580739373	0	0.642957957393562	impulse	TRUE	0	1.52842963447993	1.42897531712613	0.640527958165901	0	0.0207043347726327	0.433361714980326	0.191775719489892
ENSG00002229	lag_only	6.96094021527254	46.1236415689781	0.0150280237418665	0.0150280237418665	0	-2.71183530328524	0	0	impulse	FALSE	0	-2.55269230923078	-1.55072481894088	-0.406241692571284	0	-0.0816143180670672	-0.371950132358286	-0.487248765964082
ENSG00002230	unchanged	12.3948560677676	16.904986923492	0.0410025268695543	0.0410025268695543	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00002231	unchanged	5.40487039448904	11.1882866362061	0.0619529337331125	0.0619529337331125	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002232	unchanged	9.28436129978624	40.4708558965339	0.0171270699668921	0.0171270699668921	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00002233	protein_only	5.59058701264544	24.314731960276	0.0285072926854538	0.0285072926854538	0	0	0	1.39078760359719	mono	TRUE	0	0	0	0	0	-0.674248435665265	-1.75173904629073	-1.98876278998544
ENSG00002234	unchanged	8.18162130716835	43.9846830144265	0.0157588308714786	0.0157588308714786	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00002235	protein_only	8.67653737798195	3.83952402541803	0.180529455206229	0.180529455206229	0	0	0	1.1351543418304	impulse	TRUE	0	0	0	0	0	-1.53658980570273	-1.63767728666613	-1.63768153959636
ENSG00002236	mrna_only	7.40730124425994	42.2717460226565	0.0163974107004815	0.0163974107004815	0	-1.82805261330659	0.922740856206791	0	mono	FALSE	0	-1.66893434200498	-1.82794767981249	-1.82805260728322	0	0.0257996112300528	-0.0869920595173781	-0.207990797599075
ENSG00002237	unchanged	6.73874037051614	8.35391780288213	0.0829727077660265	0.0829727077660265	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00002238	buffered	5.72536543602709	21.6689885917271	0.03198798031693	0.03198798031693	0	2.18878013191519	0	1.0392270304502	impulse	TRUE	0	1.30402604633956	2.18840406968125	1.83563567172839	0	-0.242455364782158	0.437124682976448	0.477226736202229
