group_id	prot_Ctrl_t0_r1	prot_Ctrl_t0_r2	prot_Ctrl_t0_r3	prot_Ctrl_t6_r1	prot_Ctrl_t6_r2	prot_Ctrl_t6_r3	prot_Ctrl_t24_r1	prot_Ctrl_t24_r2	prot_Ctrl_t24_r3	prot_Ctrl_t48_r1	prot_Ctrl_t48_r2	prot_Ctrl_t48_r3	prot_Trt_t0_r1	prot_Trt_t0_r2	prot_Trt_t0_r3	prot_Trt_t6_r1	prot_Trt_t6_r2	prot_Trt_t6_r3	prot_Trt_t24_r1	prot_Trt_t24_r2	prot_Trt_t24_r3	prot_Trt_t48_r1	prot_Trt_t48_r2	prot_Trt_t48_r3
PG00369	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs
PG00370	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00371	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs
PG00372	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	MAR	MAR	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	MAR
PG00373	obs	obs	obs	obs	obs	MAR	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00374	MAR	obs	MAR	obs	obs	obs	MAR	obs	obs	MNAR	MNAR	MNAR	MAR	obs	MAR	MAR	MAR	obs	MAR	MAR	obs	MAR	MAR	obs
PG00375	obs	obs	MAR	obs	obs	MAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	obs	MAR	MAR	MNAR	MNAR	MNAR	MAR	obs	MAR	MAR	obs	MAR
PG00376	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs
PG00376b	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00377	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00378	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	MNAR	MNAR	MNAR	MAR	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00379	MAR	MAR	obs	MAR	MAR	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	MAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	obs	MAR	MAR
PG00380	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00381	obs	MAR	obs	MNAR	MNAR	MNAR	obs	MAR	obs	obs	MAR	obs	MAR	obs	MAR	MAR	obs	obs	MAR	MAR	obs	obs	obs	obs
PG00383	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00384	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00385	obs	MAR	MAR	MNAR	MNAR	MNAR	obs	obs	MAR	obs	MAR	MAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MAR	MAR	obs
PG00387	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs
PG00388	obs	obs	MAR	obs	MAR	obs	MAR	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	MAR	MAR	obs	obs	MAR	obs	obs	obs
PG00389	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00390	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs
PG00391	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs
PG00391b	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs
PG00392	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs
PG00393	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs
PG00393b	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	MAR	obs
PG00395	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00398	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00399	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	MAR	MAR	MAR	obs
PG00400	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	MAR	obs	MAR	obs
PG00401	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs
PG00402	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs
PG00403	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00404	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs
PG00405	MAR	obs	obs	obs	MAR	obs	obs	MAR	MAR	obs	MAR	obs	MAR	obs	obs	MAR	MAR	obs	MAR	obs	MAR	obs	MAR	MAR
PG00406	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	MAR	obs
PG00407	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00408	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs
PG00409	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00410	MAR	obs	MAR	obs	MAR	MAR	MAR	MAR	obs	MNAR	MNAR	MNAR	obs	MAR	MAR	MNAR	MNAR	MNAR	obs	obs	obs	obs	obs	MAR
PG00410b	MNAR	MNAR	MNAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	MAR	MAR	obs	obs	obs
PG00411	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	MAR	MAR	obs	obs	obs	obs	obs	MAR	MAR	obs
PG00413	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	MAR	obs	MAR	MAR
PG00414	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00415	obs	obs	MAR	MAR	MAR	obs	MAR	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs
PG00417	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00418	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs
PG00420	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00421	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs
PG00423	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	MAR	obs	obs	obs	MAR	obs	obs	obs	obs
PG00424	obs	MAR	obs	MAR	MAR	obs	obs	MAR	obs	obs	MAR	obs	MAR	MAR	obs	obs	MAR	MAR	obs	MAR	MAR	obs	obs	obs
PG00425	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs
PG00425b	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	MAR	obs
PG00426	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00427	obs	obs	MAR	obs	obs	obs	MAR	obs	MAR	obs	MAR	obs	MAR	obs	MAR	obs	obs	MAR	MAR	obs	MAR	MAR	MAR	obs
PG00428	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00429	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs
PG00430	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs
PG00431	obs	obs	MAR	MAR	MAR	obs	MAR	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs
PG00432	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	MAR	MAR	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs
PG00433	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00435	MNAR	MNAR	MNAR	MAR	obs	obs	MNAR	MNAR	MNAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs
PG00436	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00437	obs	obs	obs	obs	MAR	MAR	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs
PG00439	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00440	obs	obs	obs	obs	obs	MAR	MNAR	MNAR	MNAR	obs	obs	obs	MNAR	MNAR	MNAR	obs	MAR	MAR	obs	obs	obs	obs	MAR	obs
PG00441	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs
PG00443	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs
PG00444	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	MAR	obs	obs	MAR	MAR	obs	obs	obs
PG00445	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs
PG00446	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00448b	MNAR	MNAR	MNAR	obs	obs	MAR	MNAR	MNAR	MNAR	MAR	obs	MAR	obs	MAR	obs	MAR	MAR	obs	MAR	obs	MAR	obs	MAR	MAR
PG00449	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00450	obs	MAR	MAR	obs	MAR	obs	MAR	obs	MAR	obs	MAR	MAR	MNAR	MNAR	MNAR	MAR	obs	MAR	MAR	obs	obs	MNAR	MNAR	MNAR
PG00452	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	MNAR	MNAR	MNAR	obs	obs	MAR	obs	obs	MAR
PG00453	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00454	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs
PG00455	obs	MAR	MAR	obs	obs	MAR	MNAR	MNAR	MNAR	obs	MAR	MAR	MAR	obs	MAR	MAR	obs	MAR	MAR	obs	MAR	MAR	MAR	obs
PG00456	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	MNAR	MNAR	MNAR	obs	obs	MAR	obs	obs	obs	MNAR	MNAR	MNAR
PG00457	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00458	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00460	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs
PG00461	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	MNAR	MNAR	MNAR	obs	MAR	MAR	obs	obs	obs
PG00462	MAR	MAR	obs	MNAR	MNAR	MNAR	MAR	obs	obs	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MAR	obs	MAR	MNAR	MNAR	MNAR
PG00463	MAR	obs	MAR	MAR	MAR	obs	MAR	obs	obs	obs	obs	MAR	obs	MAR	MAR	obs	MAR	MAR	MAR	obs	MAR	MNAR	MNAR	MNAR
PG00464	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00465	obs	obs	MAR	obs	obs	MAR	MAR	MAR	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00466	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00466b	MAR	MAR	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs
PG00467	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00468	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	MAR	obs	obs	MAR	obs	obs	obs
PG00469	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00470	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00471	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00472	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs
PG00474	MNAR	MNAR	MNAR	obs	obs	MAR	MAR	MAR	obs	MNAR	MNAR	MNAR	obs	MAR	MAR	MAR	obs	MAR	obs	obs	MAR	obs	obs	obs
PG00475	obs	obs	obs	obs	obs	obs	obs	obs	obs	MNAR	MNAR	MNAR	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	MNAR	MNAR	MNAR
PG00476	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs
PG00477	obs	obs	MAR	obs	obs	obs	MAR	obs	MAR	obs	obs	MAR	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	MAR	obs	obs
PG00478	obs	obs	MAR	obs	obs	obs	MAR	MAR	obs	MAR	obs	obs	MAR	obs	MAR	MAR	obs	obs	MAR	obs	MAR	obs	obs	obs
PG00479	obs	MAR	MAR	MAR	MAR	obs	MNAR	MNAR	MNAR	MAR	obs	MAR	obs	MAR	MAR	obs	obs	obs	MAR	obs	MAR	MAR	MAR	obs
PG00480	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs
PG00481	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs
PG00483	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00484	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00485	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00486	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00487	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00488	obs	obs	obs	MAR	MAR	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs
PG00490	obs	obs	obs	MAR	obs	obs	MNAR	MNAR	MNAR	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00491	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00492	MAR	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00493	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs
PG00494	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00495	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00496	obs	obs	MAR	obs	obs	obs	MNAR	MNAR	MNAR	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	MAR	obs	MAR	obs	obs
PG00497	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00498	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00499	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00500	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00502	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs
PG00503	obs	MAR	obs	MNAR	MNAR	MNAR	MAR	obs	obs	MAR	MAR	obs	MAR	MAR	obs	obs	obs	obs	MNAR	MNAR	MNAR	MAR	obs	MAR
PG00504	MNAR	MNAR	MNAR	obs	MAR	MAR	obs	MAR	obs	MNAR	MNAR	MNAR	MAR	obs	obs	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MAR	MAR	obs
PG00506	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00506b	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	MAR
PG00507	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00508	obs	obs	MAR	MAR	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00511	MAR	obs	obs	obs	MAR	obs	obs	MAR	MAR	MAR	MAR	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs
PG00512	obs	MAR	obs	obs	MAR	obs	obs	MAR	obs	MAR	obs	MAR	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	MAR	MAR	obs
PG00513	MAR	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	MAR	MAR	MAR	obs	MNAR	MNAR	MNAR	MAR	obs	MAR	MAR	obs	obs
PG00514	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	obs	MAR	MAR	MNAR	MNAR	MNAR	obs	MAR	MAR	MAR	MAR	obs	MNAR	MNAR	MNAR	obs	MAR	obs
PG00515	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00516	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	MAR	obs	obs	obs	MAR	MAR	obs	MAR	MAR	obs
PG00517	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00518	MAR	obs	obs	obs	MAR	obs	MAR	obs	MAR	obs	obs	MAR	obs	MAR	MAR	MNAR	MNAR	MNAR	obs	obs	MAR	obs	MAR	MAR
PG00519	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs
PG00520	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00521	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00522	obs	MAR	MAR	obs	MAR	MAR	obs	MAR	obs	MNAR	MNAR	MNAR	obs	MAR	MAR	MAR	MAR	obs	obs	MAR	MAR	MAR	obs	obs
PG00524	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00526	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00527	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs
PG00528	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00529	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs
PG00530	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00531	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs
PG00532	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00532b	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs
PG00533	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00534	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00535	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00536	MAR	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	MNAR	MNAR	MNAR	MAR	MAR	obs
PG00537	MAR	MAR	obs	MAR	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	MAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR
PG00538	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00539	MAR	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00540	obs	obs	MAR	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00540b	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00541	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs
PG00542	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs
PG00543	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00544	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00545	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00546	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00547	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
